name transitivity
245991_at 0.287878787878788
253522_at 0
263502_s_at 0.238095238095238
261895_at 0.333333333333333
254388_at 0
264045_at 0.433823529411765
256225_at 0
254357_at 0.5
263938_at 0.4
263333_at 0
252027_at 0.428571428571429
257334_at 0.4
261572_at 0.2
256986_at 0.248366013071895
247295_at 0.3
253502_at 0
254157_at 1
253322_at 0.472727272727273
250409_at 0.166666666666667
245873_at 0.216666666666667
267500_s_at 0.666666666666667
247713_at 1
248878_at 0
255926_at 0.583333333333333
253900_at 0
264344_at 0.321428571428571
246611_at 0.0833333333333333
263912_at 0.381538461538462
247418_at 0.357142857142857
247783_at 0
264751_at 0
262574_at 0.0476190476190476
257062_at 0
244951_s_at 1
254409_at 0.333333333333333
261821_at 0
247280_at 0
247013_at 0
254328_at 0.333333333333333
264342_at 0.444444444444444
267151_at 0
251855_at 0.333333333333333
254125_at 0
248756_at 0
262277_at 0.333333333333333
246597_at 0
250110_at 0
254770_at 0
261754_at 0
252415_at 0
264200_at 1
258788_at 0
254874_at 1
259766_at 0
245334_at 0
253951_at 0
252712_at 0
248461_s_at 0
255637_at 0
258616_at 0
256548_at 1
250842_at 0.333333333333333
254102_at 0
249187_at 0
258239_at 0.523809523809524
251746_at 0
251150_at 0
245318_at 0.666666666666667
254746_at 0
265057_at 0
246888_at 0
252906_at 0
263628_at 0.466666666666667
249136_at 0
249677_at 0.346153846153846
250682_x_at 0.733333333333333
256096_at 0.5
250437_at 1
259786_at 0.3
256020_at 0.472222222222222
259839_at 0
